id,name,state,label,population,lat,lng
5173210,"Streetsboro","OH","Streetsboro, OH",16312,41.23922,-81.34594
4185657,"Calhoun","GA","Calhoun, GA",16309,34.50259,-84.95105
4902754,"Morton","IL","Morton, IL",16306,40.61282,-89.45926
5262634,"Menomonie","WI","Menomonie, WI",16305,44.87552,-91.91934
5403676,"Truckee","CA","Truckee, CA",16299,39.32796,-120.18325
5155207,"Fremont","OH","Fremont, OH",16297,41.35033,-83.12186
4749627,"Buckhall","VA","Buckhall, VA",16293,38.73178,-77.4311
4692746,"Gainesville","TX","Gainesville, TX",16292,33.62594,-97.13335
5785243,"Aberdeen","WA","Aberdeen, WA",16276,46.97537,-123.81572
5108186,"Baychester","NY","Baychester, NY",16274,40.86928,-73.83645
5099292,"Hopatcong Hills","NJ","Hopatcong Hills, NJ",16267,40.94399,-74.67072
4982236,"Waterville","ME","Waterville, ME",16261,44.55201,-69.63171
5379759,"Oroville","CA","Oroville, CA",16260,39.51394,-121.55776
5134323,"Roosevelt","NY","Roosevelt, NY",16258,40.67871,-73.58902
5088438,"Laconia","NH","Laconia, NH",16227,43.52785,-71.47035
5108707,"Bellmore","NY","Bellmore, NY",16218,40.66871,-73.52707
5030005,"Hibbing","MN","Hibbing, MN",16204,47.42715,-92.93769
4788145,"Sudley","VA","Sudley, VA",16203,38.79289,-77.49749
4192205,"Dublin","GA","Dublin, GA",16197,32.54044,-82.90375
5720495,"Coos Bay","OR","Coos Bay, OR",16182,43.3665,-124.21789
4471851,"Hope Mills","NC","Hope Mills, NC",16163,34.97044,-78.94531
4702732,"Katy","TX","Katy, TX",16158,29.78579,-95.8244
4184845,"Brunswick","GA","Brunswick, GA",16157,31.14995,-81.49149
4802316,"Clarksburg","WV","Clarksburg, WV",16152,39.28065,-80.34453
4701458,"Jollyville","TX","Jollyville, TX",16151,30.4427,-97.77501
4697645,"Highland Village","TX","Highland Village, TX",16149,33.09179,-97.04668
4503346,"Ocean Acres","NJ","Ocean Acres, NJ",16142,39.74345,-74.28098
4794350,"Wolf Trap","VA","Wolf Trap, VA",16131,38.93983,-77.28609
5100748,"Madison","NJ","Madison, NJ",16126,40.75982,-74.4171
4720131,"Portland","TX","Portland, TX",16116,27.87725,-97.32388
7315234,"Midway","FL","Midway, FL",16115,30.40648,-87.00553
4734909,"Sulphur Springs","TX","Sulphur Springs, TX",16098,33.13845,-95.60107
4361831,"Maryland City","MD","Maryland City, MD",16093,39.09205,-76.81775
4131116,"Siloam Springs","AR","Siloam Springs, AR",16081,36.18814,-94.5405
5029181,"Ham Lake","MN","Ham Lake, MN",16062,45.25024,-93.24995
4600541,"West Columbia","SC","West Columbia, SC",16060,33.99349,-81.07398
4920473,"Frankfort","IN","Frankfort, IN",16060,40.27948,-86.51084
4712933,"Mount Pleasant","TX","Mount Pleasant, TX",16051,33.15679,-94.96827
4919820,"Dyer","IN","Dyer, IN",16051,41.4942,-87.52171
5134693,"Rye","NY","Rye, NY",16046,40.98065,-73.68374
4046704,"Fort Hunt","VA","Fort Hunt, VA",16045,38.73289,-77.05803
4179667,"Americus","GA","Americus, GA",16028,32.07239,-84.23269
5193309,"Hermitage","PA","Hermitage, PA",16028,41.23339,-80.44868
5019588,"Buffalo","MN","Buffalo, MN",16026,45.17191,-93.87469
4919381,"Crawfordsville","IN","Crawfordsville, IN",16024,40.04115,-86.87445
4161373,"Lake Mary","FL","Lake Mary, FL",16021,28.75888,-81.31784
4405434,"Republic","MO","Republic, MO",16005,37.12005,-93.48019
4452303,"Albemarle","NC","Albemarle, NC",16003,35.35014,-80.20006
4752136,"Cherry Hill","VA","Cherry Hill, VA",16000,38.56984,-77.26693
4152064,"Country Walk","FL","Country Walk, FL",15997,25.63399,-80.43228
4219001,"Riverdale","GA","Riverdale, GA",15989,33.57261,-84.41326
4928662,"Abington","MA","Abington, MA",15985,42.10482,-70.94532
5117438,"Floral Park","NY","Floral Park, NY",15969,40.72371,-73.70485
4720833,"Prosper","TX","Prosper, TX",15967,33.23623,-96.80111
5407030,"Walnut Park","CA","Walnut Park, CA",15966,33.96807,-118.22507
4718209,"Pecan Grove","TX","Pecan Grove, TX",15963,29.62607,-95.73162
4402178,"Overland","MO","Overland, MO",15959,38.70116,-90.36234
4994391,"Grandville","MI","Grandville, MI",15953,42.90975,-85.76309
5727382,"Four Corners","OR","Four Corners, OR",15947,44.9279,-122.98371
5493403,"Sunland Park","NM","Sunland Park, NM",15940,31.7965,-106.57999
4869195,"North Liberty","IA","North Liberty, IA",15931,41.74918,-91.59795
4286281,"Burlington","KY","Burlington, KY",15926,39.02756,-84.72411
4364964,"Parole","MD","Parole, MD",15922,38.97956,-76.53052
5406421,"Vincent","CA","Vincent, CA",15922,34.50055,-118.11646
4173600,"Southchase","FL","Southchase, FL",15921,28.39306,-81.3834
5404476,"Ukiah","CA","Ukiah, CA",15917,39.15017,-123.20778
4704027,"La Marque","TX","La Marque, TX",15908,29.36857,-94.97131
5101873,"North Arlington","NJ","North Arlington, NJ",15904,40.78843,-74.1332
5364022,"La Palma","CA","La Palma, CA",15904,33.8464,-118.04673
4727605,"Seagoville","TX","Seagoville, TX",15894,32.63958,-96.53832
4922673,"Lebanon","IN","Lebanon, IN",15892,40.04837,-86.46917
4381478,"Clayton","MO","Clayton, MO",15884,38.64255,-90.32373
5130780,"Pearl River","NY","Pearl River, NY",15876,41.05899,-74.02181
4189213,"Conyers","GA","Conyers, GA",15875,33.66761,-84.01769
4165519,"Myrtle Grove","FL","Myrtle Grove, FL",15870,30.42103,-87.30747
4670146,"Aldine","TX","Aldine, TX",15869,29.93245,-95.38021
5223505,"Narragansett","RI","Narragansett, RI",15868,41.4501,-71.4495
5258296,"Kaukauna","WI","Kaukauna, WI",15854,44.27804,-88.27205
5132029,"Port Washington","NY","Port Washington, NY",15846,40.82566,-73.69819
4165869,"New Port Richey","FL","New Port Richey, FL",15842,28.24418,-82.71927
5146233,"Aurora","OH","Aurora, OH",15838,41.31755,-81.34539
4137457,"Adams Morgan","DC","Adams Morgan, DC",15830,38.9215,-77.0422
5240509,"Rutland","VT","Rutland, VT",15824,43.61062,-72.97261
5095281,"Asbury Park","NJ","Asbury Park, NJ",15818,40.22039,-74.01208
7258897,"Lutherville-Timonium","MD","Lutherville-Timonium, MD",15814,39.43997,-76.61099
4929283,"Ashland","MA","Ashland, MA",15802,42.26121,-71.4634
4765520,"Hybla Valley","VA","Hybla Valley, VA",15801,38.74761,-77.08303
4942508,"Longmeadow","MA","Longmeadow, MA",15784,42.0501,-72.58287
4354234,"Elkton","MD","Elkton, MD",15782,39.60678,-75.83327
4994871,"Grosse Pointe Woods","MI","Grosse Pointe Woods, MI",15762,42.44365,-82.90686
4670555,"Alton","TX","Alton, TX",15760,26.28729,-98.31335
4485272,"Pinehurst","NC","Pinehurst, NC",15752,35.19543,-79.46948
4695317,"Groves","TX","Groves, TX",15750,29.94827,-93.91712
4741100,"West University Place","TX","West University Place, TX",15741,29.71801,-95.43383
5219501,"Wilkinsburg","PA","Wilkinsburg, PA",15731,40.44174,-79.88199
4771414,"Manassas Park","VA","Manassas Park, VA",15726,38.784,-77.46971
5219619,"Willow Grove","PA","Willow Grove, PA",15726,40.144,-75.11573
4693150,"Gatesville","TX","Gatesville, TX",15724,31.43516,-97.74391
5146282,"Avon Center","OH","Avon Center, OH",15724,41.45976,-82.01959
4898846,"La Grange","IL","La Grange, IL",15723,41.80503,-87.86923
4272340,"Great Bend","KS","Great Bend, KS",15717,38.36446,-98.76481
4308225,"Shively","KY","Shively, KY",15713,38.20007,-85.82274
4764127,"Highland Springs","VA","Highland Springs, VA",15711,37.54598,-77.32776
4068446,"Hueytown","AL","Hueytown, AL",15710,33.45122,-86.99666
4092788,"Talladega","AL","Talladega, AL",15709,33.43594,-86.1058
4924104,"New Haven","IN","New Haven, IN",15709,41.0706,-85.01441
7315418,"Mill Creek East","WA","Mill Creek East, WA",15709,47.83602,-122.18766
5162851,"Middleburg Heights","OH","Middleburg Heights, OH",15696,41.36144,-81.81291
5380437,"Pacific Grove","CA","Pacific Grove, CA",15674,36.61774,-121.91662
5229794,"Mitchell","SD","Mitchell, SD",15669,43.70943,-98.0298
4699442,"Humble","TX","Humble, TX",15665,29.99883,-95.26216
5423908,"Greenwood Village","CO","Greenwood Village, CO",15663,39.61721,-104.95081
7260966,"Bryn Mawr-Skyway","WA","Bryn Mawr-Skyway, WA",15645,47.4943,-122.24092
4885418,"Bradley","IL","Bradley, IL",15617,41.14198,-87.86115
4354256,"Elkridge","MD","Elkridge, MD",15593,39.21261,-76.71358
4346913,"Aberdeen","MD","Aberdeen, MD",15580,39.50956,-76.16412
4589446,"North Myrtle Beach","SC","North Myrtle Beach, SC",15579,33.81601,-78.68002
4504871,"Williamstown","NJ","Williamstown, NJ",15567,39.68623,-74.99517
4434069,"Long Beach","MS","Long Beach, MS",15555,30.35048,-89.15282
5040477,"Otsego","MN","Otsego, MN",15551,45.27413,-93.59135
5500539,"Boulder City","NV","Boulder City, NV",15551,35.97859,-114.83249
5284756,"Fillmore","CA","Fillmore, CA",15548,34.39916,-118.91815
4161400,"Lake Wales","FL","Lake Wales, FL",15541,27.90141,-81.58591
4669828,"Addison","TX","Addison, TX",15518,32.96179,-96.82917
4353925,"East Riverdale","MD","East Riverdale, MD",15509,38.96206,-76.92192
4475347,"Laurinburg","NC","Laurinburg, NC",15507,34.77405,-79.46282
4429589,"Hernando","MS","Hernando, MS",15503,34.82399,-89.9937
5540831,"Hurricane","UT","Hurricane, UT",15501,37.17526,-113.28995
4840755,"Plainfield","CT","Plainfield, CT",15498,41.67649,-71.91507
4558475,"Hanover","PA","Hanover, PA",15496,39.80066,-76.98304
4205885,"Lithia Springs","GA","Lithia Springs, GA",15491,33.794,-84.66049
5116937,"Farmingville","NY","Farmingville, NY",15481,40.83121,-73.02955
5126208,"Mastic","NY","Mastic, NY",15481,40.80204,-72.84094
7258965,"Setauket-East Setauket","NY","Setauket-East Setauket, NY",15477,40.93064,-73.10179
5098863,"Harrison","NJ","Harrison, NJ",15474,40.74649,-74.15626
5802493,"Martha Lake","WA","Martha Lake, WA",15473,47.85093,-122.2393
5132028,"Port Richmond","NY","Port Richmond, NY",15470,40.63316,-74.13653
4861719,"Indianola","IA","Indianola, IA",15467,41.35805,-93.55744
4215391,"Perry","GA","Perry, GA",15457,32.45821,-83.73157
4259640,"Jasper","IN","Jasper, IN",15451,38.39144,-86.93111
4231523,"Winder","GA","Winder, GA",15447,33.99261,-83.72017
4852065,"Clive","IA","Clive, IA",15447,41.60304,-93.72411
4574989,"Clemson","SC","Clemson, SC",15446,34.68344,-82.83737
4428495,"Greenwood","MS","Greenwood, MS",15431,33.51623,-90.17953
4174861,"Tavares","FL","Tavares, FL",15430,28.80416,-81.72563
4761951,"Great Falls","VA","Great Falls, VA",15427,38.99817,-77.28832
5059836,"Jamestown","ND","Jamestown, ND",15422,46.91054,-98.70844
5140675,"Terrace Heights","NY","Terrace Heights, NY",15421,40.72149,-73.7693
5116570,"Emerson Hill","NY","Emerson Hill, NY",15412,40.60872,-74.09598
5325372,"Avocado Heights","CA","Avocado Heights, CA",15411,34.03612,-117.99118
4464873,"Eden","NC","Eden, NC",15403,36.48847,-79.7667
5146675,"Bay Village","OH","Bay Village, OH",15402,41.48477,-81.92208
4161178,"Lake Butler","FL","Lake Butler, FL",15400,28.50167,-81.54091
5850554,"Makakilo City","HI","Makakilo City, HI",15383,21.34694,-158.08583
5144040,"Westbury","NY","Westbury, NY",15379,40.75566,-73.58763
5330167,"Bostonia","CA","Bostonia, CA",15379,32.80755,-116.93642
4159805,"Iona","FL","Iona, FL",15369,26.52036,-81.96398
4618057,"Dickson","TN","Dickson, TN",15359,36.077,-87.38779
4302529,"Newport","KY","Newport, KY",15354,39.09145,-84.49578
4057835,"Cullman","AL","Cullman, AL",15350,34.17482,-86.84361
4707055,"Live Oak","TX","Live Oak, TX",15346,29.56523,-98.3364
4488232,"Roanoke Rapids","NC","Roanoke Rapids, NC",15345,36.46154,-77.65415
5308305,"Payson","AZ","Payson, AZ",15345,34.23087,-111.32514
4843786,"Storrs","CT","Storrs, CT",15344,41.80843,-72.24952
5756304,"The Dalles","OR","The Dalles, OR",15340,45.59456,-121.17868
5476913,"Los Lunas","NM","Los Lunas, NM",15336,34.80617,-106.73336
4889959,"Dixon","IL","Dixon, IL",15319,41.83892,-89.47955
5245359,"Bellevue","WI","Bellevue, WI",15317,44.44416,-87.9201
4076239,"Millbrook","AL","Millbrook, AL",15314,32.47986,-86.36192
4149077,"Brownsville","FL","Brownsville, FL",15313,25.82176,-80.24116
5854496,"Wailuku","HI","Wailuku, HI",15313,20.89133,-156.50604
8299577,"Warren Township","NJ","Warren Township, NJ",15311,40.60822,-74.51803
5137507,"Seaford","NY","Seaford, NY",15294,40.66593,-73.48818
5815136,"Washougal","WA","Washougal, WA",15288,45.58262,-122.35342
5722064,"Dallas","OR","Dallas, OR",15277,44.91928,-123.31705
5119049,"Graniteville","NY","Graniteville, NY",15272,40.62483,-74.14848
4470566,"Henderson","NC","Henderson, NC",15271,36.32959,-78.39916
4493186,"Stallings","NC","Stallings, NC",15270,35.0907,-80.68618
5268986,"River Falls","WI","River Falls, WI",15269,44.86136,-92.62381
4985744,"Berkley","MI","Berkley, MI",15268,42.50309,-83.18354
4352728,"Damascus","MD","Damascus, MD",15257,39.28844,-77.20387
4308122,"Shelbyville","KY","Shelbyville, KY",15253,38.21201,-85.22357
5572400,"Susanville","CA","Susanville, CA",15247,40.41628,-120.65301
4520905,"Pataskala","OH","Pataskala, OH",15245,39.99562,-82.67433
5012495,"Traverse City","MI","Traverse City, MI",15218,44.76306,-85.62063
5397851,"South Yuba City","CA","South Yuba City, CA",15217,39.11656,-121.63913
4772735,"Merrifield","VA","Merrifield, VA",15212,38.87428,-77.22693
4837648,"Ledyard","CT","Ledyard, CT",15212,41.43982,-72.01424
5098109,"Fords","NJ","Fords, NJ",15187,40.52927,-74.31598
4714582,"New Territory","TX","New Territory, TX",15186,29.59412,-95.68078
6957263,"Kapolei","HI","Kapolei, HI",15186,21.33555,-158.0582
5337908,"Clearlake","CA","Clearlake, CA",15182,38.95823,-122.62637
5567770,"McKinleyville","CA","McKinleyville, CA",15177,40.94652,-124.10062
4959473,"Brunswick","ME","Brunswick, ME",15175,43.91452,-69.96533
4294799,"Highview","KY","Highview, KY",15167,38.14285,-85.62413
5123247,"Kenmore","NY","Kenmore, NY",15160,42.96589,-78.87004
4181936,"Belvedere Park","GA","Belvedere Park, GA",15152,33.75483,-84.26742
5387749,"Ripon","CA","Ripon, CA",15151,37.74159,-121.12438
4367419,"Rossville","MD","Rossville, MD",15147,39.33844,-76.47968
5114900,"Depew","NY","Depew, NY",15146,42.90395,-78.69225
4595374,"Seven Oaks","SC","Seven Oaks, SC",15144,34.04876,-81.14648
4231354,"Wilmington Island","GA","Wilmington Island, GA",15138,32.00355,-80.97372
5381325,"Parlier","CA","Parlier, CA",15138,36.61162,-119.52707
7258633,"Gates-North Gates","NY","Gates-North Gates, NY",15138,43.16547,-77.70066
5344817,"East Rancho Dominguez","CA","East Rancho Dominguez, CA",15135,33.89807,-118.19535
4437982,"Natchez","MS","Natchez, MS",15128,31.56017,-91.40329
4351851,"Cloverly","MD","Cloverly, MD",15126,39.10816,-76.99775
4868907,"Newton","IA","Newton, IA",15125,41.69971,-93.04798
5364916,"Lamont","CA","Lamont, CA",15120,35.25968,-118.91427
4619943,"East Brainerd","TN","East Brainerd, TN",15114,34.99591,-85.15023
4527124,"Vandalia","OH","Vandalia, OH",15106,39.89061,-84.19883
5387687,"Rio Linda","CA","Rio Linda, CA",15106,38.69101,-121.44857
4935434,"East Longmeadow","MA","East Longmeadow, MA",15102,42.06454,-72.51259
5103086,"Ramsey","NJ","Ramsey, NJ",15102,41.05732,-74.14098
4177897,"West Park","FL","West Park, FL",15097,25.98454,-80.19894
4626334,"Greeneville","TN","Greeneville, TN",15094,36.16316,-82.83099
4245152,"Mount Vernon","IL","Mount Vernon, IL",15087,38.31727,-88.90312
4346991,"Adelphi","MD","Adelphi, MD",15086,39.00317,-76.97192
4760232,"Front Royal","VA","Front Royal, VA",15070,38.91817,-78.19444
5278693,"Weston","WI","Weston, WI",15069,44.8908,-89.54762
5512827,"Spanish Springs","NV","Spanish Springs, NV",15064,39.64908,-119.70741
7259265,"Fort Leonard Wood","MO","Fort Leonard Wood, MO",15061,37.70573,-92.15717
4912499,"Sterling","IL","Sterling, IL",15057,41.78864,-89.69622
4793846,"Williamsburg","VA","Williamsburg, VA",15052,37.2707,-76.70746
5315062,"Somerton","AZ","Somerton, AZ",15048,32.59644,-114.70968
4175296,"Three Lakes","FL","Three Lakes, FL",15047,25.64205,-80.39839
4146389,"Auburndale","FL","Auburndale, FL",15035,28.0653,-81.78869
5118743,"Gloversville","NY","Gloversville, NY",15023,43.05285,-74.34375
5523074,"Hereford","TX","Hereford, TX",15021,34.81521,-102.39932
5116303,"Eggertsville","NY","Eggertsville, NY",15019,42.96339,-78.80392
5108093,"Batavia","NY","Batavia, NY",15010,42.99812,-78.18752
5520552,"Dumas","TX","Dumas, TX",15001,35.86559,-101.97324
4749854,"Bull Run","VA","Bull Run, VA",14983,38.78373,-77.52055
5583997,"Ammon","ID","Ammon, ID",14960,43.46964,-111.96664
5855051,"‘Ewa Beach","HI","‘Ewa Beach, HI",14955,21.31556,-158.00722
5306523,"New River","AZ","New River, AZ",14952,33.91587,-112.13599
4703199,"Kilgore","TX","Kilgore, TX",14947,32.38626,-94.87577
5190679,"Fullerton","PA","Fullerton, PA",14925,40.63176,-75.47324
7262897,"Knik-Fairview","AK","Knik-Fairview, AK",14923,61.51262,-149.60012
4940094,"Hudson","MA","Hudson, MA",14907,42.39176,-71.56618
5141175,"Tonawanda","NY","Tonawanda, NY",14907,43.02033,-78.88031
4228452,"Villa Rica","GA","Villa Rica, GA",14904,33.73205,-84.91911
5129147,"North New Hyde Park","NY","North New Hyde Park, NY",14899,40.74316,-73.69319
5578536,"Johnstown","CO","Johnstown, CO",14896,40.33693,-104.9122
4844273,"Tolland","CT","Tolland, CT",14891,41.87149,-72.36869
5518239,"Canyon","TX","Canyon, TX",14887,34.98033,-101.9188
4700550,"Jacksonville","TX","Jacksonville, TX",14884,31.96378,-95.2705
4283974,"Berea","KY","Berea, KY",14882,37.56869,-84.29632
5105300,"Tenafly","NJ","Tenafly, NJ",14880,40.92538,-73.96292
4163384,"Marco","FL","Marco, FL",14879,25.9726,-81.72898
4392163,"Jackson","MO","Jackson, MO",14869,37.38227,-89.66621
4422713,"Corinth","MS","Corinth, MS",14866,34.93425,-88.52227
5339873,"Coto De Caza","CA","Coto De Caza, CA",14866,33.60419,-117.58699
4154465,"Englewood","FL","Englewood, FL",14863,26.96201,-82.3526
4684434,"Crowley","TX","Crowley, TX",14853,32.57903,-97.36252
4925793,"Saint John","IN","Saint John, IN",14850,41.45004,-87.47004
4902181,"Midlothian","IL","Midlothian, IL",14847,41.62531,-87.71755
5443482,"Welby","CO","Welby, CO",14846,39.83665,-104.95915
5194302,"Horsham","PA","Horsham, PA",14842,40.17844,-75.12851
5126209,"Mastic Beach","NY","Mastic Beach, NY",14841,40.76677,-72.85205
4943297,"Mashpee","MA","Mashpee, MA",14834,41.64844,-70.48114
4217214,"Powder Springs","GA","Powder Springs, GA",14826,33.85955,-84.68382
4478253,"Masonboro","NC","Masonboro, NC",14826,34.17934,-77.84748
4392445,"Jennings","MO","Jennings, MO",14819,38.71922,-90.26039
4939191,"Head of Westport","MA","Head of Westport, MA",14809,41.62094,-71.06199
5699404,"Scottsbluff","NE","Scottsbluff, NE",14802,41.86663,-103.66717
7261785,"Sierra Vista Southeast","AZ","Sierra Vista Southeast, AZ",14797,31.45385,-110.21637
4756972,"East Highland Park","VA","East Highland Park, VA",14796,37.58098,-77.40693
4761054,"Glen Allen","VA","Glen Allen, VA",14774,37.66598,-77.50637
5122794,"Johnson City","NY","Johnson City, NY",14773,42.11563,-75.95881
5115258,"Douglaston","NY","Douglaston, NY",14762,40.76871,-73.74708
4711647,"Mineral Wells","TX","Mineral Wells, TX",14754,32.80846,-98.11282
5336190,"Cherryland","CA","Cherryland, CA",14728,37.67938,-122.1033
4088916,"Scottsboro","AL","Scottsboro, AL",14722,34.67231,-86.03415
4081936,"Ozark","AL","Ozark, AL",14719,31.45906,-85.64049
4829843,"Alexander City","AL","Alexander City, AL",14718,32.94401,-85.95385
4161118,"Lady Lake","FL","Lady Lake, FL",14717,28.91749,-81.92286
4165995,"Niceville","FL","Niceville, FL",14714,30.51686,-86.48217
5218827,"West Norriton","PA","West Norriton, PA",14702,40.12955,-75.37852
5004792,"Owosso","MI","Owosso, MI",14699,42.9978,-84.17664
4102412,"Blytheville","AR","Blytheville, AR",14694,35.9273,-89.91898
4833883,"Ellington","CT","Ellington, CT",14693,41.90399,-72.46981
5278931,"Whitewater","WI","Whitewater, WI",14692,42.83362,-88.73233
4394794,"Lebanon","MO","Lebanon, MO",14688,37.6806,-92.66379
4764534,"Hollins","VA","Hollins, VA",14673,37.34125,-79.9431
4111382,"Forrest City","AR","Forrest City, AR",14672,35.00815,-90.78983
5381305,"Parkway","CA","Parkway, CA",14670,38.49602,-121.45884
4351951,"Colesville","MD","Colesville, MD",14647,39.07566,-77.00192
4468525,"Graham","NC","Graham, NC",14647,36.06903,-79.40058
4501234,"Cinnaminson","NJ","Cinnaminson, NJ",14646,39.99678,-74.99267
4993369,"Fraser","MI","Fraser, MI",14636,42.5392,-82.94937
5461353,"Chaparral","NM","Chaparral, NM",14631,32.02376,-106.38566
5096655,"Clark","NJ","Clark, NJ",14628,40.64094,-74.3107
4903803,"Norridge","IL","Norridge, IL",14621,41.96336,-87.82728
4502129,"Hammonton","NJ","Hammonton, NJ",14618,39.63651,-74.80239
4178941,"Zephyrhills","FL","Zephyrhills, FL",14611,28.23362,-82.18119
4188815,"College Park","GA","College Park, GA",14601,33.65344,-84.44937
4762493,"Groveton","VA","Groveton, VA",14598,38.76734,-77.0847
5017822,"Bemidji","MN","Bemidji, MN",14594,47.47356,-94.88028
5355782,"Hawaiian Gardens","CA","Hawaiian Gardens, CA",14592,33.8314,-118.07284
5180934,"Bloomsburg","PA","Bloomsburg, PA",14585,41.0037,-76.45495
4343429,"Thibodaux","LA","Thibodaux, LA",14584,29.79576,-90.82287
5405346,"Valle Vista","CA","Valle Vista, CA",14578,33.7478,-116.89336
5322794,"Alamo","CA","Alamo, CA",14570,37.8502,-122.03218
4192088,"Druid Hills","GA","Druid Hills, GA",14568,33.78038,-84.33604
5233053,"Yankton","SD","Yankton, SD",14557,42.87111,-97.39728
4254304,"Beech Grove","IN","Beech Grove, IN",14548,39.72199,-86.08998
5718492,"Cedar Mill","OR","Cedar Mill, OR",14546,45.52484,-122.81093
4394302,"Lake Saint Louis","MO","Lake Saint Louis, MO",14545,38.79755,-90.78568
5003952,"Northview","MI","Northview, MI",14541,43.04558,-85.60059
4470109,"Harrisburg","NC","Harrisburg, NC",14539,35.32395,-80.65784
4177465,"Warrington","FL","Warrington, FL",14531,30.38409,-87.27497
7262791,"Royal Kunia","HI","Royal Kunia, HI",14525,21.39392,-158.0267
5464806,"Deming","NM","Deming, NM",14522,32.2687,-107.75864
5119251,"Greece","NY","Greece, NY",14519,43.20978,-77.69306
4504250,"Springdale","NJ","Springdale, NJ",14518,39.90261,-74.96628
5102615,"Phillipsburg","NJ","Phillipsburg, NJ",14515,40.69371,-75.19018
5099289,"Hopatcong","NJ","Hopatcong, NJ",14510,40.93288,-74.65933
5177396,"Worthington","OH","Worthington, OH",14498,40.09312,-83.01796
4955544,"Whitman","MA","Whitman, MA",14495,42.08066,-70.9356
5192029,"Greensburg","PA","Greensburg, PA",14495,40.30146,-79.53893
4066449,"Hartselle","AL","Hartselle, AL",14493,34.44343,-86.93528
4164223,"Miami Springs","FL","Miami Springs, FL",14490,25.82232,-80.2895
5138837,"South Farmingdale","NY","South Farmingdale, NY",14486,40.72066,-73.44012
5115923,"East Islip","NY","East Islip, NY",14475,40.73204,-73.18567
5362909,"Kerman","CA","Kerman, CA",14475,36.72356,-120.05988
4927854,"Warsaw","IN","Warsaw, IN",14472,41.2381,-85.85305
4292826,"Glasgow","KY","Glasgow, KY",14470,36.99588,-85.91192
4839636,"North Branford","CT","North Branford, CT",14454,41.3276,-72.76732
5097801,"Fairview","NJ","Fairview, NJ",14451,40.8126,-73.99903
5104952,"Springfield","NJ","Springfield, NJ",14429,40.70491,-74.31723
5588842,"Chubbuck","ID","Chubbuck, ID",14428,42.92075,-112.46609
4172294,"Scott Lake","FL","Scott Lake, FL",14425,25.94148,-80.23199
5043439,"Robbinsdale","MN","Robbinsdale, MN",14418,45.03219,-93.33856
5190360,"Franklin Park","PA","Franklin Park, PA",14415,40.5834,-80.08784
4900013,"Lindenhurst","IL","Lindenhurst, IL",14408,42.41058,-88.02619
4507067,"Bridgetown","OH","Bridgetown, OH",14407,39.15311,-84.63717
4149635,"Callaway","FL","Callaway, FL",14405,30.15298,-85.56993
4722837,"Rio Grande City","TX","Rio Grande City, TX",14404,26.37979,-98.8203
4337291,"Pineville","LA","Pineville, LA",14403,31.3224,-92.4343
4234969,"Cahokia","IL","Cahokia, IL",14402,38.57088,-90.19011
4172150,"Sarasota Springs","FL","Sarasota Springs, FL",14395,27.30894,-82.47954
5373121,"Mill Valley","CA","Mill Valley, CA",14394,37.90604,-122.54498
5030884,"Hugo","MN","Hugo, MN",14388,45.15997,-92.99327
4210397,"Moultrie","GA","Moultrie, GA",14377,31.17991,-83.78906
4349599,"Brooklyn Park","MD","Brooklyn Park, MD",14373,39.22844,-76.61636
4887492,"Chicago Ridge","IL","Chicago Ridge, IL",14373,41.70142,-87.77922
4990242,"Cutlerville","MI","Cutlerville, MI",14370,42.84086,-85.66364
4902706,"Morris","IL","Morris, IL",14363,41.35725,-88.42118
5255628,"Hartford","WI","Hartford, WI",14355,43.31778,-88.37899
4141674,"Brookside","DE","Brookside, DE",14353,39.66706,-75.72688
5099057,"Highland Park","NJ","Highland Park, NJ",14347,40.49594,-74.42432
5108219,"Beacon","NY","Beacon, NY",14347,41.50482,-73.96958
5410382,"Woodcrest","CA","Woodcrest, CA",14347,33.88224,-117.35727
5255057,"Greendale","WI","Greendale, WI",14333,42.94057,-87.99592
4883393,"Antioch","IL","Antioch, IL",14329,42.47724,-88.09564
4159416,"Hunters Creek","FL","Hunters Creek, FL",14321,28.36056,-81.42229
4380202,"Carthage","MO","Carthage, MO",14319,37.17645,-94.31022
5125817,"Manorville","NY","Manorville, NY",14314,40.87371,-72.80788
5382362,"Phelan","CA","Phelan, CA",14304,34.42611,-117.57228
4142683,"Glasgow","DE","Glasgow, DE",14303,39.60483,-75.74521
4570664,"Berea","SC","Berea, SC",14295,34.8854,-82.45596
5118693,"Glens Falls","NY","Glens Falls, NY",14291,43.30952,-73.64401
5368565,"Los Osos","CA","Los Osos, CA",14276,35.31109,-120.8324
5164274,"New Franklin","OH","New Franklin, OH",14275,40.94172,-81.54151
5193342,"Hershey","PA","Hershey, PA",14257,40.28592,-76.65025
4474527,"Knightdale","NC","Knightdale, NC",14256,35.78765,-78.48056
4697330,"Hewitt","TX","Hewitt, TX",14252,31.46239,-97.19584
5323401,"Alpine","CA","Alpine, CA",14236,32.83505,-116.76641
4156748,"Gibsonton","FL","Gibsonton, FL",14234,27.85364,-82.38259
4579484,"Gantt","SC","Gantt, SC",14229,34.80012,-82.42429
4705041,"Lakeway","TX","Lakeway, TX",14217,30.36377,-97.97959
7258303,"Moorestown-Lenola","NJ","Moorestown-Lenola, NJ",14217,39.96591,-74.96441
4481345,"Murraysville","NC","Murraysville, NC",14215,34.29572,-77.84748
